MS,Mississippi,Jackson,$3.939,https://www.gasbuddy.com/usa/ms
TX,Texas,Houston,$3.843,https://www.gasbuddy.com/usa/tx
TX,Texas,Rio Grande Valley,$3.855,https://www.gasbuddy.com/usa/tx
TX,Texas,College Station,$3.879,https://www.gasbuddy.com/usa/tx
TX,Texas,Waco,$3.892,https://www.gasbuddy.com/usa/tx
TX,Texas,Austin,$3.897,https://www.gasbuddy.com/usa/tx
TX,Texas,Laredo,$3.914,https://www.gasbuddy.com/usa/tx
TX,Texas,Corpus Christi,$3.928,https://www.gasbuddy.com/usa/tx
TX,Texas,Amarillo,$3.940,https://www.gasbuddy.com/usa/tx
TX,Texas,Dallas,$3.961,https://www.gasbuddy.com/usa/tx
TX,Texas,Fort Worth,$3.964,https://www.gasbuddy.com/usa/tx
TX,Texas,San Antonio,$3.981,https://www.gasbuddy.com/usa/tx
TX,Texas,Lubbock,$3.989,https://www.gasbuddy.com/usa/tx
TX,Texas,Midland Odessa,$4.054,https://www.gasbuddy.com/usa/tx
TX,Texas,El Paso,$4.361,https://www.gasbuddy.com/usa/tx
LA,Louisiana,Shreveport,$3.936,https://www.gasbuddy.com/usa/la
LA,Louisiana,New Orleans,$3.970,https://www.gasbuddy.com/usa/la
LA,Louisiana,Baton Rouge,$3.992,https://www.gasbuddy.com/usa/la
OK,Oklahoma,Oklahoma City,$3.924,https://www.gasbuddy.com/usa/ok
OK,Oklahoma,Tulsa,$3.969,https://www.gasbuddy.com/usa/ok
AL,Alabama,Montgomery,$3.959,https://www.gasbuddy.com/usa/al
AL,Alabama,Mobile,$3.967,https://www.gasbuddy.com/usa/al
AL,Alabama,Birmingham,$3.985,https://www.gasbuddy.com/usa/al
AL,Alabama,Huntsville,$3.990,https://www.gasbuddy.com/usa/al
IN,Indiana,Evansville,$3.815,https://www.gasbuddy.com/usa/in
IN,Indiana,Indianapolis,$3.972,https://www.gasbuddy.com/usa/in
