IN,Indiana,Gary,$3.719,https://www.gasbuddy.com/usa/in
IN,Indiana,Fort Wayne,$3.789,https://www.gasbuddy.com/usa/in
IN,Indiana,South Bend,$3.813,https://www.gasbuddy.com/usa/in
IN,Indiana,Indianapolis,$3.895,https://www.gasbuddy.com/usa/in
IN,Indiana,Evansville,$4.048,https://www.gasbuddy.com/usa/in
MS,Mississippi,Jackson,$3.943,https://www.gasbuddy.com/usa/ms
OK,Oklahoma,Oklahoma City,$3.833,https://www.gasbuddy.com/usa/ok
OK,Oklahoma,Tulsa,$3.985,https://www.gasbuddy.com/usa/ok
GA,Georgia,Augusta,$3.808,https://www.gasbuddy.com/usa/ga
GA,Georgia,Savannah,$3.910,https://www.gasbuddy.com/usa/ga
GA,Georgia,Macon,$3.940,https://www.gasbuddy.com/usa/ga
GA,Georgia,Atlanta,$3.988,https://www.gasbuddy.com/usa/ga
LA,Louisiana,Shreveport,$3.853,https://www.gasbuddy.com/usa/la
LA,Louisiana,Baton Rouge,$3.935,https://www.gasbuddy.com/usa/la
LA,Louisiana,New Orleans,$3.971,https://www.gasbuddy.com/usa/la
TX,Texas,Rio Grande Valley,$3.879,https://www.gasbuddy.com/usa/tx
TX,Texas,Houston,$3.888,https://www.gasbuddy.com/usa/tx
TX,Texas,Corpus Christi,$3.898,https://www.gasbuddy.com/usa/tx
TX,Texas,Lubbock,$3.912,https://www.gasbuddy.com/usa/tx
TX,Texas,Amarillo,$3.920,https://www.gasbuddy.com/usa/tx
TX,Texas,San Antonio,$3.937,https://www.gasbuddy.com/usa/tx
TX,Texas,Laredo,$3.940,https://www.gasbuddy.com/usa/tx
TX,Texas,College Station,$3.943,https://www.gasbuddy.com/usa/tx
TX,Texas,Midland Odessa,$3.943,https://www.gasbuddy.com/usa/tx
TX,Texas,Austin,$3.953,https://www.gasbuddy.com/usa/tx
TX,Texas,Waco,$3.967,https://www.gasbuddy.com/usa/tx
TX,Texas,Fort Worth,$4.004,https://www.gasbuddy.com/usa/tx
TX,Texas,Dallas,$4.024,https://www.gasbuddy.com/usa/tx
TX,Texas,El Paso,$4.182,https://www.gasbuddy.com/usa/tx
KS,Kansas,Wichita,$3.979,https://www.gasbuddy.com/usa/ks
KS,Kansas,Topeka,$4.003,https://www.gasbuddy.com/usa/ks
AR,Arkansas,Little Rock,$4.011,https://www.gasbuddy.com/usa/ar
SC,South Carolina,Spartanburg,$4.000,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Columbia,$4.002,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Greenville,$4.004,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Myrtle Beach,$4.011,https://www.gasbuddy.com/usa/sc
AL,Alabama,Mobile,$4.029,https://www.gasbuddy.com/usa/al
AL,Alabama,Huntsville,$4.060,https://www.gasbuddy.com/usa/al
AL,Alabama,Montgomery,$4.070,https://www.gasbuddy.com/usa/al
AL,Alabama,Birmingham,$4.086,https://www.gasbuddy.com/usa/al
TN,Tennessee,Chattanooga,$3.987,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Memphis,$4.090,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Knoxville,$4.156,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Nashville,$4.175,https://www.gasbuddy.com/usa/tn
ND,North Dakota,Fargo,$4.026,https://www.gasbuddy.com/usa/nd
NC,North Carolina,Fayetteville,$3.935,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Greensboro,$4.106,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Raleigh,$4.136,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Charlotte,$4.138,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Winston-Salem,$4.149,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Asheville,$4.197,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Durham,$4.219,https://www.gasbuddy.com/usa/nc
IA,Iowa,Des Moines,$4.088,https://www.gasbuddy.com/usa/ia
IA,Iowa,Quad Cities,$4.302,https://www.gasbuddy.com/usa/ia
MO,Missouri,Kansas City,$4.152,https://www.gasbuddy.com/usa/mo
MO,Missouri,St. Louis,$4.359,https://www.gasbuddy.com/usa/mo
SD,South Dakota,Sioux Falls,$4.174,https://www.gasbuddy.com/usa/sd
NE,Nebraska,Omaha,$4.201,https://www.gasbuddy.com/usa/ne
NE,Nebraska,Lincoln,$4.253,https://www.gasbuddy.com/usa/ne
KY,Kentucky,Lexington,$4.218,https://www.gasbuddy.com/usa/ky
KY,Kentucky,Louisville,$4.263,https://www.gasbuddy.com/usa/ky
MN,Minnesota,Twin Cities,$4.331,https://www.gasbuddy.com/usa/mn
NM,New Mexico,Albuquerque,$4.254,https://www.gasbuddy.com/usa/nm
NM,New Mexico,Santa Fe,$4.410,https://www.gasbuddy.com/usa/nm
FL,Florida,Pensacola,$4.032,https://www.gasbuddy.com/usa/fl
FL,Florida,Ocala,$4.174,https://www.gasbuddy.com/usa/fl
FL,Florida,Cape Coral,$4.271,https://www.gasbuddy.com/usa/fl
FL,Florida,Tampa,$4.274,https://www.gasbuddy.com/usa/fl
FL,Florida,Orlando,$4.275,https://www.gasbuddy.com/usa/fl
FL,Florida,Sarasota,$4.289,https://www.gasbuddy.com/usa/fl
FL,Florida,Jacksonville,$4.324,https://www.gasbuddy.com/usa/fl
FL,Florida,Naples,$4.350,https://www.gasbuddy.com/usa/fl
FL,Florida,Miami,$4.372,https://www.gasbuddy.com/usa/fl
FL,Florida,Tallahassee,$4.390,https://www.gasbuddy.com/usa/fl
FL,Florida,Gainesville,$4.438,https://www.gasbuddy.com/usa/fl
WI,Wisconsin,Milwaukee,$4.331,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Appleton,$4.347,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Green Bay,$4.349,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Madison,$4.425,https://www.gasbuddy.com/usa/wi
DE,Delaware,Wilmington,$4.349,https://www.gasbuddy.com/usa/de
VA,Virginia,Roanoke,$4.221,https://www.gasbuddy.com/usa/va
VA,Virginia,Richmond,$4.396,https://www.gasbuddy.com/usa/va
VA,Virginia,Virginia Beach,$4.475,https://www.gasbuddy.com/usa/va
MD,Maryland,Hagerstown,$4.120,https://www.gasbuddy.com/usa/md
