OK,Oklahoma,Oklahoma City,$3.333,https://www.gasbuddy.com/usa/ok
OK,Oklahoma,Tulsa,$3.389,https://www.gasbuddy.com/usa/ok
KS,Kansas,Wichita,$3.372,https://www.gasbuddy.com/usa/ks
KS,Kansas,Topeka,$3.488,https://www.gasbuddy.com/usa/ks
NE,Nebraska,Omaha,$3.544,https://www.gasbuddy.com/usa/ne
NE,Nebraska,Lincoln,$3.581,https://www.gasbuddy.com/usa/ne
ND,North Dakota,Fargo,$3.300,https://www.gasbuddy.com/usa/nd
AR,Arkansas,Little Rock,$3.595,https://www.gasbuddy.com/usa/ar
IA,Iowa,Des Moines,$3.541,https://www.gasbuddy.com/usa/ia
IA,Iowa,Quad Cities,$3.764,https://www.gasbuddy.com/usa/ia
GA,Georgia,Augusta,$3.503,https://www.gasbuddy.com/usa/ga
GA,Georgia,Savannah,$3.563,https://www.gasbuddy.com/usa/ga
GA,Georgia,Macon,$3.595,https://www.gasbuddy.com/usa/ga
GA,Georgia,Atlanta,$3.604,https://www.gasbuddy.com/usa/ga
SD,South Dakota,Sioux Falls,$3.549,https://www.gasbuddy.com/usa/sd
TX,Texas,Lubbock,$3.294,https://www.gasbuddy.com/usa/tx
TX,Texas,Amarillo,$3.332,https://www.gasbuddy.com/usa/tx
TX,Texas,Fort Worth,$3.507,https://www.gasbuddy.com/usa/tx
TX,Texas,Rio Grande Valley,$3.523,https://www.gasbuddy.com/usa/tx
TX,Texas,Dallas,$3.530,https://www.gasbuddy.com/usa/tx
TX,Texas,Laredo,$3.533,https://www.gasbuddy.com/usa/tx
TX,Texas,Midland Odessa,$3.580,https://www.gasbuddy.com/usa/tx
TX,Texas,Corpus Christi,$3.600,https://www.gasbuddy.com/usa/tx
TX,Texas,San Antonio,$3.619,https://www.gasbuddy.com/usa/tx
TX,Texas,Waco,$3.640,https://www.gasbuddy.com/usa/tx
TX,Texas,Austin,$3.674,https://www.gasbuddy.com/usa/tx
TX,Texas,Houston,$3.724,https://www.gasbuddy.com/usa/tx
TX,Texas,College Station,$3.773,https://www.gasbuddy.com/usa/tx
TX,Texas,El Paso,$3.859,https://www.gasbuddy.com/usa/tx
LA,Louisiana,Baton Rouge,$3.580,https://www.gasbuddy.com/usa/la
LA,Louisiana,Shreveport,$3.594,https://www.gasbuddy.com/usa/la
LA,Louisiana,New Orleans,$3.668,https://www.gasbuddy.com/usa/la
MO,Missouri,Kansas City,$3.522,https://www.gasbuddy.com/usa/mo
MO,Missouri,St. Louis,$3.975,https://www.gasbuddy.com/usa/mo
SC,South Carolina,Myrtle Beach,$3.613,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Greenville,$3.615,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Columbia,$3.648,https://www.gasbuddy.com/usa/sc
SC,South Carolina,Spartanburg,$3.674,https://www.gasbuddy.com/usa/sc
MN,Minnesota,Twin Cities,$3.720,https://www.gasbuddy.com/usa/mn
MS,Mississippi,Jackson,$3.720,https://www.gasbuddy.com/usa/ms
OH,Ohio,Toledo,$3.608,https://www.gasbuddy.com/usa/oh
OH,Ohio,Akron,$3.651,https://www.gasbuddy.com/usa/oh
OH,Ohio,Dayton,$3.654,https://www.gasbuddy.com/usa/oh
OH,Ohio,Cincinnati,$3.658,https://www.gasbuddy.com/usa/oh
OH,Ohio,Columbus,$3.686,https://www.gasbuddy.com/usa/oh
OH,Ohio,Cleveland,$3.721,https://www.gasbuddy.com/usa/oh
WI,Wisconsin,Milwaukee,$3.700,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Appleton,$3.727,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Green Bay,$3.757,https://www.gasbuddy.com/usa/wi
WI,Wisconsin,Madison,$3.814,https://www.gasbuddy.com/usa/wi
AL,Alabama,Mobile,$3.667,https://www.gasbuddy.com/usa/al
AL,Alabama,Birmingham,$3.674,https://www.gasbuddy.com/usa/al
AL,Alabama,Montgomery,$3.754,https://www.gasbuddy.com/usa/al
AL,Alabama,Huntsville,$3.835,https://www.gasbuddy.com/usa/al
TN,Tennessee,Chattanooga,$3.627,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Knoxville,$3.735,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Memphis,$3.784,https://www.gasbuddy.com/usa/tn
TN,Tennessee,Nashville,$3.823,https://www.gasbuddy.com/usa/tn
NC,North Carolina,Fayetteville,$3.636,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Greensboro,$3.744,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Charlotte,$3.764,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Raleigh,$3.797,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Winston-Salem,$3.798,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Asheville,$3.836,https://www.gasbuddy.com/usa/nc
NC,North Carolina,Durham,$3.901,https://www.gasbuddy.com/usa/nc
IN,Indiana,Indianapolis,$3.711,https://www.gasbuddy.com/usa/in
IN,Indiana,Fort Wayne,$3.734,https://www.gasbuddy.com/usa/in
IN,Indiana,Gary,$3.762,https://www.gasbuddy.com/usa/in
IN,Indiana,South Bend,$3.769,https://www.gasbuddy.com/usa/in
IN,Indiana,Evansville,$3.908,https://www.gasbuddy.com/usa/in
MI,Michigan,Flint,$3.681,https://www.gasbuddy.com/usa/mi
MI,Michigan,Lansing,$3.735,https://www.gasbuddy.com/usa/mi
MI,Michigan,Detroit,$3.822,https://www.gasbuddy.com/usa/mi
MI,Michigan,Grand Rapids,$3.824,https://www.gasbuddy.com/usa/mi
MI,Michigan,Ann Arbor,$3.894,https://www.gasbuddy.com/usa/mi
MI,Michigan,Kalamazoo,$3.927,https://www.gasbuddy.com/usa/mi
NM,New Mexico,Santa Fe,$3.743,https://www.gasbuddy.com/usa/nm
NM,New Mexico,Albuquerque,$3.838,https://www.gasbuddy.com/usa/nm
MT,Montana,Billings,$3.746,https://www.gasbuddy.com/usa/mt
WV,West Virginia,Charleston,$3.837,https://www.gasbuddy.com/usa/wv
CO,Colorado,Colorado Springs,$3.799,https://www.gasbuddy.com/usa/co
CO,Colorado,Denver,$3.809,https://www.gasbuddy.com/usa/co
CO,Colorado,Fort Collins,$3.851,https://www.gasbuddy.com/usa/co
KY,Kentucky,Louisville,$3.980,https://www.gasbuddy.com/usa/ky
KY,Kentucky,Lexington,$3.994,https://www.gasbuddy.com/usa/ky
VA,Virginia,Roanoke,$3.837,https://www.gasbuddy.com/usa/va
VA,Virginia,Richmond,$3.898,https://www.gasbuddy.com/usa/va
VA,Virginia,Virginia Beach,$3.937,https://www.gasbuddy.com/usa/va
DE,Delaware,Wilmington,$3.870,https://www.gasbuddy.com/usa/de
