OK,Oklahoma,$3.922,https://www.gasbuddy.com/usa/ok
MS,Mississippi,$3.964,https://www.gasbuddy.com/usa/ms
AR,Arkansas,$3.967,https://www.gasbuddy.com/usa/ar
LA,Louisiana,$3.981,https://www.gasbuddy.com/usa/la
TX,Texas,$4.009,https://www.gasbuddy.com/usa/tx
GA,Georgia,$4.016,https://www.gasbuddy.com/usa/ga
NE,Nebraska,$4.039,https://www.gasbuddy.com/usa/ne
KS,Kansas,$4.042,https://www.gasbuddy.com/usa/ks
AL,Alabama,$4.049,https://www.gasbuddy.com/usa/al
NM,New Mexico,$4.060,https://www.gasbuddy.com/usa/nm
SC,South Carolina,$4.109,https://www.gasbuddy.com/usa/sc
ND,North Dakota,$4.131,https://www.gasbuddy.com/usa/nd
NC,North Carolina,$4.141,https://www.gasbuddy.com/usa/nc
TN,Tennessee,$4.150,https://www.gasbuddy.com/usa/tn
MN,Minnesota,$4.165,https://www.gasbuddy.com/usa/mn
MO,Missouri,$4.184,https://www.gasbuddy.com/usa/mo
SD,South Dakota,$4.184,https://www.gasbuddy.com/usa/sd
IA,Iowa,$4.216,https://www.gasbuddy.com/usa/ia
KY,Kentucky,$4.276,https://www.gasbuddy.com/usa/ky
VA,Virginia,$4.294,https://www.gasbuddy.com/usa/va
CO,Colorado,$4.309,https://www.gasbuddy.com/usa/co
DE,Delaware,$4.349,https://www.gasbuddy.com/usa/de
IN,Indiana,$4.361,https://www.gasbuddy.com/usa/in
WY,Wyoming,$4.362,https://www.gasbuddy.com/usa/wy
WI,Wisconsin,$4.372,https://www.gasbuddy.com/usa/wi
FL,Florida,$4.386,https://www.gasbuddy.com/usa/fl
WV,West Virginia,$4.396,https://www.gasbuddy.com/usa/wv
MA,Massachusetts,$4.436,https://www.gasbuddy.com/usa/ma
MT,Montana,$4.447,https://www.gasbuddy.com/usa/mt
MD,Maryland,$4.454,https://www.gasbuddy.com/usa/md
RI,Rhode Island,$4.458,https://www.gasbuddy.com/usa/ri
PR,San Juan,$4.469,https://www.gasbuddy.com/usa/pr
UT,Utah,$4.471,https://www.gasbuddy.com/usa/ut
NH,New Hampshire,$4.476,https://www.gasbuddy.com/usa/nh
ID,Idaho,$4.513,https://www.gasbuddy.com/usa/id
NJ,New Jersey,$4.520,https://www.gasbuddy.com/usa/nj
ME,Maine,$4.522,https://www.gasbuddy.com/usa/me
VT,Vermont,$4.534,https://www.gasbuddy.com/usa/vt
NY,New York,$4.565,https://www.gasbuddy.com/usa/ny
CT,Connecticut,$4.588,https://www.gasbuddy.com/usa/ct
DC,Washington DC,$4.619,https://www.gasbuddy.com/usa/dc
PA,Pennsylvania,$4.668,https://www.gasbuddy.com/usa/pa
OH,Ohio,$4.694,https://www.gasbuddy.com/usa/oh
MI,Michigan,$4.708,https://www.gasbuddy.com/usa/mi
AZ,Arizona,$4.797,https://www.gasbuddy.com/usa/az
IL,Illinois,$4.950,https://www.gasbuddy.com/usa/il
NV,Nevada,$5.170,https://www.gasbuddy.com/usa/nv
OR,Oregon,$5.263,https://www.gasbuddy.com/usa/or
AK,Alaska,$5.279,https://www.gasbuddy.com/usa/ak
HI,Hawaii,$5.575,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.716,https://www.gasbuddy.com/usa/wa
CA,California,$6.098,https://www.gasbuddy.com/usa/ca
