IN,Indiana,$3.393,https://www.gasbuddy.com/usa/in
TX,Texas,$3.576,https://www.gasbuddy.com/usa/tx
SC,South Carolina,$3.592,https://www.gasbuddy.com/usa/sc
MS,Mississippi,$3.594,https://www.gasbuddy.com/usa/ms
LA,Louisiana,$3.634,https://www.gasbuddy.com/usa/la
TN,Tennessee,$3.639,https://www.gasbuddy.com/usa/tn
OK,Oklahoma,$3.641,https://www.gasbuddy.com/usa/ok
AL,Alabama,$3.664,https://www.gasbuddy.com/usa/al
AR,Arkansas,$3.666,https://www.gasbuddy.com/usa/ar
KY,Kentucky,$3.676,https://www.gasbuddy.com/usa/ky
NC,North Carolina,$3.712,https://www.gasbuddy.com/usa/nc
GA,Georgia,$3.735,https://www.gasbuddy.com/usa/ga
KS,Kansas,$3.775,https://www.gasbuddy.com/usa/ks
MO,Missouri,$3.808,https://www.gasbuddy.com/usa/mo
WI,Wisconsin,$3.828,https://www.gasbuddy.com/usa/wi
OH,Ohio,$3.846,https://www.gasbuddy.com/usa/oh
VA,Virginia,$3.850,https://www.gasbuddy.com/usa/va
FL,Florida,$3.863,https://www.gasbuddy.com/usa/fl
ND,North Dakota,$3.877,https://www.gasbuddy.com/usa/nd
NE,Nebraska,$3.885,https://www.gasbuddy.com/usa/ne
MD,Maryland,$3.911,https://www.gasbuddy.com/usa/md
SD,South Dakota,$3.922,https://www.gasbuddy.com/usa/sd
DE,Delaware,$3.929,https://www.gasbuddy.com/usa/de
WV,West Virginia,$3.929,https://www.gasbuddy.com/usa/wv
IA,Iowa,$3.930,https://www.gasbuddy.com/usa/ia
NM,New Mexico,$3.936,https://www.gasbuddy.com/usa/nm
MN,Minnesota,$4.013,https://www.gasbuddy.com/usa/mn
PR,San Juan,$4.047,https://www.gasbuddy.com/usa/pr
NJ,New Jersey,$4.051,https://www.gasbuddy.com/usa/nj
NH,New Hampshire,$4.067,https://www.gasbuddy.com/usa/nh
MA,Massachusetts,$4.088,https://www.gasbuddy.com/usa/ma
RI,Rhode Island,$4.123,https://www.gasbuddy.com/usa/ri
ME,Maine,$4.129,https://www.gasbuddy.com/usa/me
CT,Connecticut,$4.142,https://www.gasbuddy.com/usa/ct
MI,Michigan,$4.151,https://www.gasbuddy.com/usa/mi
NY,New York,$4.179,https://www.gasbuddy.com/usa/ny
CO,Colorado,$4.182,https://www.gasbuddy.com/usa/co
PA,Pennsylvania,$4.210,https://www.gasbuddy.com/usa/pa
VT,Vermont,$4.215,https://www.gasbuddy.com/usa/vt
IL,Illinois,$4.252,https://www.gasbuddy.com/usa/il
WY,Wyoming,$4.265,https://www.gasbuddy.com/usa/wy
UT,Utah,$4.325,https://www.gasbuddy.com/usa/ut
DC,Washington DC,$4.335,https://www.gasbuddy.com/usa/dc
MT,Montana,$4.388,https://www.gasbuddy.com/usa/mt
AZ,Arizona,$4.517,https://www.gasbuddy.com/usa/az
ID,Idaho,$4.535,https://www.gasbuddy.com/usa/id
OR,Oregon,$4.787,https://www.gasbuddy.com/usa/or
NV,Nevada,$4.826,https://www.gasbuddy.com/usa/nv
AK,Alaska,$4.877,https://www.gasbuddy.com/usa/ak
WA,Washington,$5.265,https://www.gasbuddy.com/usa/wa
HI,Hawaii,$5.417,https://www.gasbuddy.com/usa/hi
CA,California,$5.676,https://www.gasbuddy.com/usa/ca
