IN,Indiana,$3.428,https://www.gasbuddy.com/usa/in
OK,Oklahoma,$3.636,https://www.gasbuddy.com/usa/ok
TX,Texas,$3.648,https://www.gasbuddy.com/usa/tx
MS,Mississippi,$3.698,https://www.gasbuddy.com/usa/ms
SC,South Carolina,$3.716,https://www.gasbuddy.com/usa/sc
AR,Arkansas,$3.740,https://www.gasbuddy.com/usa/ar
KS,Kansas,$3.740,https://www.gasbuddy.com/usa/ks
LA,Louisiana,$3.744,https://www.gasbuddy.com/usa/la
AL,Alabama,$3.785,https://www.gasbuddy.com/usa/al
TN,Tennessee,$3.799,https://www.gasbuddy.com/usa/tn
NE,Nebraska,$3.802,https://www.gasbuddy.com/usa/ne
WI,Wisconsin,$3.804,https://www.gasbuddy.com/usa/wi
KY,Kentucky,$3.816,https://www.gasbuddy.com/usa/ky
NC,North Carolina,$3.825,https://www.gasbuddy.com/usa/nc
MO,Missouri,$3.831,https://www.gasbuddy.com/usa/mo
GA,Georgia,$3.863,https://www.gasbuddy.com/usa/ga
FL,Florida,$3.887,https://www.gasbuddy.com/usa/fl
IA,Iowa,$3.891,https://www.gasbuddy.com/usa/ia
WV,West Virginia,$3.905,https://www.gasbuddy.com/usa/wv
ND,North Dakota,$3.916,https://www.gasbuddy.com/usa/nd
OH,Ohio,$3.918,https://www.gasbuddy.com/usa/oh
SD,South Dakota,$3.954,https://www.gasbuddy.com/usa/sd
VA,Virginia,$3.957,https://www.gasbuddy.com/usa/va
MN,Minnesota,$3.969,https://www.gasbuddy.com/usa/mn
NM,New Mexico,$3.998,https://www.gasbuddy.com/usa/nm
MI,Michigan,$4.001,https://www.gasbuddy.com/usa/mi
MD,Maryland,$4.005,https://www.gasbuddy.com/usa/md
PR,San Juan,$4.106,https://www.gasbuddy.com/usa/pr
CO,Colorado,$4.133,https://www.gasbuddy.com/usa/co
NH,New Hampshire,$4.146,https://www.gasbuddy.com/usa/nh
DE,Delaware,$4.155,https://www.gasbuddy.com/usa/de
MA,Massachusetts,$4.176,https://www.gasbuddy.com/usa/ma
ME,Maine,$4.182,https://www.gasbuddy.com/usa/me
DC,Washington DC,$4.193,https://www.gasbuddy.com/usa/dc
RI,Rhode Island,$4.230,https://www.gasbuddy.com/usa/ri
NJ,New Jersey,$4.250,https://www.gasbuddy.com/usa/nj
CT,Connecticut,$4.270,https://www.gasbuddy.com/usa/ct
IL,Illinois,$4.271,https://www.gasbuddy.com/usa/il
NY,New York,$4.280,https://www.gasbuddy.com/usa/ny
VT,Vermont,$4.284,https://www.gasbuddy.com/usa/vt
PA,Pennsylvania,$4.292,https://www.gasbuddy.com/usa/pa
WY,Wyoming,$4.295,https://www.gasbuddy.com/usa/wy
UT,Utah,$4.361,https://www.gasbuddy.com/usa/ut
MT,Montana,$4.384,https://www.gasbuddy.com/usa/mt
AZ,Arizona,$4.516,https://www.gasbuddy.com/usa/az
ID,Idaho,$4.593,https://www.gasbuddy.com/usa/id
NV,Nevada,$4.930,https://www.gasbuddy.com/usa/nv
OR,Oregon,$4.972,https://www.gasbuddy.com/usa/or
AK,Alaska,$5.017,https://www.gasbuddy.com/usa/ak
HI,Hawaii,$5.348,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.489,https://www.gasbuddy.com/usa/wa
CA,California,$5.844,https://www.gasbuddy.com/usa/ca
