IN,Indiana,$3.479,https://www.gasbuddy.com/usa/in
SC,South Carolina,$3.486,https://www.gasbuddy.com/usa/sc
OK,Oklahoma,$3.498,https://www.gasbuddy.com/usa/ok
TX,Texas,$3.513,https://www.gasbuddy.com/usa/tx
LA,Louisiana,$3.524,https://www.gasbuddy.com/usa/la
TN,Tennessee,$3.528,https://www.gasbuddy.com/usa/tn
KY,Kentucky,$3.537,https://www.gasbuddy.com/usa/ky
MS,Mississippi,$3.551,https://www.gasbuddy.com/usa/ms
AR,Arkansas,$3.579,https://www.gasbuddy.com/usa/ar
AL,Alabama,$3.589,https://www.gasbuddy.com/usa/al
NC,North Carolina,$3.656,https://www.gasbuddy.com/usa/nc
KS,Kansas,$3.670,https://www.gasbuddy.com/usa/ks
MO,Missouri,$3.678,https://www.gasbuddy.com/usa/mo
IA,Iowa,$3.720,https://www.gasbuddy.com/usa/ia
GA,Georgia,$3.740,https://www.gasbuddy.com/usa/ga
ND,North Dakota,$3.761,https://www.gasbuddy.com/usa/nd
NM,New Mexico,$3.799,https://www.gasbuddy.com/usa/nm
VA,Virginia,$3.801,https://www.gasbuddy.com/usa/va
NE,Nebraska,$3.814,https://www.gasbuddy.com/usa/ne
WV,West Virginia,$3.822,https://www.gasbuddy.com/usa/wv
MN,Minnesota,$3.834,https://www.gasbuddy.com/usa/mn
WI,Wisconsin,$3.842,https://www.gasbuddy.com/usa/wi
FL,Florida,$3.845,https://www.gasbuddy.com/usa/fl
SD,South Dakota,$3.868,https://www.gasbuddy.com/usa/sd
OH,Ohio,$3.899,https://www.gasbuddy.com/usa/oh
PR,San Juan,$3.936,https://www.gasbuddy.com/usa/pr
RI,Rhode Island,$3.962,https://www.gasbuddy.com/usa/ri
DE,Delaware,$3.975,https://www.gasbuddy.com/usa/de
NH,New Hampshire,$3.980,https://www.gasbuddy.com/usa/nh
CO,Colorado,$3.982,https://www.gasbuddy.com/usa/co
MD,Maryland,$3.994,https://www.gasbuddy.com/usa/md
NJ,New Jersey,$4.001,https://www.gasbuddy.com/usa/nj
MA,Massachusetts,$4.016,https://www.gasbuddy.com/usa/ma
ME,Maine,$4.044,https://www.gasbuddy.com/usa/me
CT,Connecticut,$4.067,https://www.gasbuddy.com/usa/ct
WY,Wyoming,$4.103,https://www.gasbuddy.com/usa/wy
PA,Pennsylvania,$4.104,https://www.gasbuddy.com/usa/pa
MI,Michigan,$4.122,https://www.gasbuddy.com/usa/mi
VT,Vermont,$4.137,https://www.gasbuddy.com/usa/vt
DC,Washington DC,$4.137,https://www.gasbuddy.com/usa/dc
NY,New York,$4.140,https://www.gasbuddy.com/usa/ny
IL,Illinois,$4.209,https://www.gasbuddy.com/usa/il
MT,Montana,$4.229,https://www.gasbuddy.com/usa/mt
UT,Utah,$4.274,https://www.gasbuddy.com/usa/ut
AZ,Arizona,$4.298,https://www.gasbuddy.com/usa/az
ID,Idaho,$4.327,https://www.gasbuddy.com/usa/id
OR,Oregon,$4.625,https://www.gasbuddy.com/usa/or
NV,Nevada,$4.703,https://www.gasbuddy.com/usa/nv
AK,Alaska,$4.717,https://www.gasbuddy.com/usa/ak
WA,Washington,$5.059,https://www.gasbuddy.com/usa/wa
HI,Hawaii,$5.394,https://www.gasbuddy.com/usa/hi
CA,California,$5.538,https://www.gasbuddy.com/usa/ca
