OK,Oklahoma,$3.940,https://www.gasbuddy.com/usa/ok
MS,Mississippi,$3.966,https://www.gasbuddy.com/usa/ms
LA,Louisiana,$3.973,https://www.gasbuddy.com/usa/la
AR,Arkansas,$4.003,https://www.gasbuddy.com/usa/ar
TX,Texas,$4.038,https://www.gasbuddy.com/usa/tx
NE,Nebraska,$4.041,https://www.gasbuddy.com/usa/ne
KS,Kansas,$4.061,https://www.gasbuddy.com/usa/ks
GA,Georgia,$4.064,https://www.gasbuddy.com/usa/ga
AL,Alabama,$4.067,https://www.gasbuddy.com/usa/al
ND,North Dakota,$4.145,https://www.gasbuddy.com/usa/nd
NM,New Mexico,$4.171,https://www.gasbuddy.com/usa/nm
MO,Missouri,$4.182,https://www.gasbuddy.com/usa/mo
SC,South Carolina,$4.182,https://www.gasbuddy.com/usa/sc
TN,Tennessee,$4.204,https://www.gasbuddy.com/usa/tn
NC,North Carolina,$4.215,https://www.gasbuddy.com/usa/nc
MN,Minnesota,$4.223,https://www.gasbuddy.com/usa/mn
SD,South Dakota,$4.223,https://www.gasbuddy.com/usa/sd
IA,Iowa,$4.257,https://www.gasbuddy.com/usa/ia
DE,Delaware,$4.274,https://www.gasbuddy.com/usa/de
VA,Virginia,$4.290,https://www.gasbuddy.com/usa/va
KY,Kentucky,$4.339,https://www.gasbuddy.com/usa/ky
WY,Wyoming,$4.355,https://www.gasbuddy.com/usa/wy
CO,Colorado,$4.390,https://www.gasbuddy.com/usa/co
WI,Wisconsin,$4.409,https://www.gasbuddy.com/usa/wi
MA,Massachusetts,$4.417,https://www.gasbuddy.com/usa/ma
WV,West Virginia,$4.423,https://www.gasbuddy.com/usa/wv
MD,Maryland,$4.450,https://www.gasbuddy.com/usa/md
MT,Montana,$4.456,https://www.gasbuddy.com/usa/mt
FL,Florida,$4.467,https://www.gasbuddy.com/usa/fl
NH,New Hampshire,$4.473,https://www.gasbuddy.com/usa/nh
UT,Utah,$4.479,https://www.gasbuddy.com/usa/ut
RI,Rhode Island,$4.492,https://www.gasbuddy.com/usa/ri
VT,Vermont,$4.510,https://www.gasbuddy.com/usa/vt
ID,Idaho,$4.522,https://www.gasbuddy.com/usa/id
NY,New York,$4.526,https://www.gasbuddy.com/usa/ny
NJ,New Jersey,$4.531,https://www.gasbuddy.com/usa/nj
PR,San Juan,$4.536,https://www.gasbuddy.com/usa/pr
ME,Maine,$4.539,https://www.gasbuddy.com/usa/me
CT,Connecticut,$4.570,https://www.gasbuddy.com/usa/ct
DC,Washington DC,$4.582,https://www.gasbuddy.com/usa/dc
PA,Pennsylvania,$4.657,https://www.gasbuddy.com/usa/pa
IN,Indiana,$4.761,https://www.gasbuddy.com/usa/in
MI,Michigan,$4.805,https://www.gasbuddy.com/usa/mi
OH,Ohio,$4.811,https://www.gasbuddy.com/usa/oh
AZ,Arizona,$4.834,https://www.gasbuddy.com/usa/az
IL,Illinois,$4.982,https://www.gasbuddy.com/usa/il
AK,Alaska,$5.173,https://www.gasbuddy.com/usa/ak
NV,Nevada,$5.207,https://www.gasbuddy.com/usa/nv
OR,Oregon,$5.286,https://www.gasbuddy.com/usa/or
HI,Hawaii,$5.609,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.728,https://www.gasbuddy.com/usa/wa
CA,California,$6.154,https://www.gasbuddy.com/usa/ca
