IN,Indiana,$3.912,https://www.gasbuddy.com/usa/in
MS,Mississippi,$3.923,https://www.gasbuddy.com/usa/ms
OK,Oklahoma,$3.934,https://www.gasbuddy.com/usa/ok
GA,Georgia,$3.944,https://www.gasbuddy.com/usa/ga
LA,Louisiana,$3.970,https://www.gasbuddy.com/usa/la
TX,Texas,$3.991,https://www.gasbuddy.com/usa/tx
KS,Kansas,$4.017,https://www.gasbuddy.com/usa/ks
AR,Arkansas,$4.033,https://www.gasbuddy.com/usa/ar
SC,South Carolina,$4.047,https://www.gasbuddy.com/usa/sc
AL,Alabama,$4.089,https://www.gasbuddy.com/usa/al
TN,Tennessee,$4.119,https://www.gasbuddy.com/usa/tn
ND,North Dakota,$4.131,https://www.gasbuddy.com/usa/nd
NC,North Carolina,$4.140,https://www.gasbuddy.com/usa/nc
IA,Iowa,$4.157,https://www.gasbuddy.com/usa/ia
MO,Missouri,$4.189,https://www.gasbuddy.com/usa/mo
NE,Nebraska,$4.216,https://www.gasbuddy.com/usa/ne
SD,South Dakota,$4.224,https://www.gasbuddy.com/usa/sd
KY,Kentucky,$4.256,https://www.gasbuddy.com/usa/ky
MN,Minnesota,$4.312,https://www.gasbuddy.com/usa/mn
FL,Florida,$4.320,https://www.gasbuddy.com/usa/fl
NM,New Mexico,$4.320,https://www.gasbuddy.com/usa/nm
WI,Wisconsin,$4.367,https://www.gasbuddy.com/usa/wi
DE,Delaware,$4.384,https://www.gasbuddy.com/usa/de
VA,Virginia,$4.386,https://www.gasbuddy.com/usa/va
RI,Rhode Island,$4.416,https://www.gasbuddy.com/usa/ri
MD,Maryland,$4.428,https://www.gasbuddy.com/usa/md
NH,New Hampshire,$4.446,https://www.gasbuddy.com/usa/nh
MA,Massachusetts,$4.454,https://www.gasbuddy.com/usa/ma
PR,San Juan,$4.463,https://www.gasbuddy.com/usa/pr
WV,West Virginia,$4.464,https://www.gasbuddy.com/usa/wv
ME,Maine,$4.474,https://www.gasbuddy.com/usa/me
NJ,New Jersey,$4.493,https://www.gasbuddy.com/usa/nj
WY,Wyoming,$4.493,https://www.gasbuddy.com/usa/wy
VT,Vermont,$4.528,https://www.gasbuddy.com/usa/vt
NY,New York,$4.555,https://www.gasbuddy.com/usa/ny
CT,Connecticut,$4.569,https://www.gasbuddy.com/usa/ct
PA,Pennsylvania,$4.585,https://www.gasbuddy.com/usa/pa
MT,Montana,$4.586,https://www.gasbuddy.com/usa/mt
UT,Utah,$4.596,https://www.gasbuddy.com/usa/ut
MI,Michigan,$4.610,https://www.gasbuddy.com/usa/mi
CO,Colorado,$4.621,https://www.gasbuddy.com/usa/co
OH,Ohio,$4.635,https://www.gasbuddy.com/usa/oh
ID,Idaho,$4.649,https://www.gasbuddy.com/usa/id
DC,Washington DC,$4.667,https://www.gasbuddy.com/usa/dc
AZ,Arizona,$4.749,https://www.gasbuddy.com/usa/az
IL,Illinois,$4.911,https://www.gasbuddy.com/usa/il
NV,Nevada,$5.196,https://www.gasbuddy.com/usa/nv
AK,Alaska,$5.225,https://www.gasbuddy.com/usa/ak
OR,Oregon,$5.245,https://www.gasbuddy.com/usa/or
HI,Hawaii,$5.560,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.713,https://www.gasbuddy.com/usa/wa
CA,California,$6.070,https://www.gasbuddy.com/usa/ca
