GA,Georgia,$3.819,https://www.gasbuddy.com/usa/ga
LA,Louisiana,$3.855,https://www.gasbuddy.com/usa/la
AR,Arkansas,$3.857,https://www.gasbuddy.com/usa/ar
MS,Mississippi,$3.857,https://www.gasbuddy.com/usa/ms
OK,Oklahoma,$3.867,https://www.gasbuddy.com/usa/ok
TX,Texas,$3.905,https://www.gasbuddy.com/usa/tx
KS,Kansas,$3.935,https://www.gasbuddy.com/usa/ks
AL,Alabama,$3.936,https://www.gasbuddy.com/usa/al
NE,Nebraska,$3.948,https://www.gasbuddy.com/usa/ne
SC,South Carolina,$3.970,https://www.gasbuddy.com/usa/sc
IA,Iowa,$3.971,https://www.gasbuddy.com/usa/ia
TN,Tennessee,$3.976,https://www.gasbuddy.com/usa/tn
ND,North Dakota,$3.977,https://www.gasbuddy.com/usa/nd
MO,Missouri,$4.011,https://www.gasbuddy.com/usa/mo
SD,South Dakota,$4.030,https://www.gasbuddy.com/usa/sd
MN,Minnesota,$4.053,https://www.gasbuddy.com/usa/mn
NC,North Carolina,$4.058,https://www.gasbuddy.com/usa/nc
NM,New Mexico,$4.156,https://www.gasbuddy.com/usa/nm
VA,Virginia,$4.160,https://www.gasbuddy.com/usa/va
DE,Delaware,$4.204,https://www.gasbuddy.com/usa/de
KY,Kentucky,$4.234,https://www.gasbuddy.com/usa/ky
WY,Wyoming,$4.237,https://www.gasbuddy.com/usa/wy
MD,Maryland,$4.250,https://www.gasbuddy.com/usa/md
MA,Massachusetts,$4.270,https://www.gasbuddy.com/usa/ma
MT,Montana,$4.292,https://www.gasbuddy.com/usa/mt
NH,New Hampshire,$4.312,https://www.gasbuddy.com/usa/nh
WV,West Virginia,$4.312,https://www.gasbuddy.com/usa/wv
FL,Florida,$4.336,https://www.gasbuddy.com/usa/fl
RI,Rhode Island,$4.345,https://www.gasbuddy.com/usa/ri
WI,Wisconsin,$4.359,https://www.gasbuddy.com/usa/wi
UT,Utah,$4.371,https://www.gasbuddy.com/usa/ut
NJ,New Jersey,$4.378,https://www.gasbuddy.com/usa/nj
ME,Maine,$4.384,https://www.gasbuddy.com/usa/me
NY,New York,$4.399,https://www.gasbuddy.com/usa/ny
VT,Vermont,$4.416,https://www.gasbuddy.com/usa/vt
ID,Idaho,$4.419,https://www.gasbuddy.com/usa/id
CO,Colorado,$4.440,https://www.gasbuddy.com/usa/co
PR,San Juan,$4.446,https://www.gasbuddy.com/usa/pr
DC,Washington DC,$4.449,https://www.gasbuddy.com/usa/dc
CT,Connecticut,$4.456,https://www.gasbuddy.com/usa/ct
PA,Pennsylvania,$4.500,https://www.gasbuddy.com/usa/pa
AZ,Arizona,$4.730,https://www.gasbuddy.com/usa/az
IN,Indiana,$4.859,https://www.gasbuddy.com/usa/in
MI,Michigan,$4.888,https://www.gasbuddy.com/usa/mi
OH,Ohio,$4.906,https://www.gasbuddy.com/usa/oh
IL,Illinois,$4.923,https://www.gasbuddy.com/usa/il
AK,Alaska,$5.007,https://www.gasbuddy.com/usa/ak
NV,Nevada,$5.137,https://www.gasbuddy.com/usa/nv
OR,Oregon,$5.181,https://www.gasbuddy.com/usa/or
HI,Hawaii,$5.579,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.611,https://www.gasbuddy.com/usa/wa
CA,California,$6.082,https://www.gasbuddy.com/usa/ca
