IN,Indiana,$3.852,https://www.gasbuddy.com/usa/in
OK,Oklahoma,$3.904,https://www.gasbuddy.com/usa/ok
GA,Georgia,$3.922,https://www.gasbuddy.com/usa/ga
MS,Mississippi,$3.929,https://www.gasbuddy.com/usa/ms
TX,Texas,$3.941,https://www.gasbuddy.com/usa/tx
LA,Louisiana,$3.954,https://www.gasbuddy.com/usa/la
KS,Kansas,$4.000,https://www.gasbuddy.com/usa/ks
AR,Arkansas,$4.006,https://www.gasbuddy.com/usa/ar
SC,South Carolina,$4.011,https://www.gasbuddy.com/usa/sc
AL,Alabama,$4.063,https://www.gasbuddy.com/usa/al
TN,Tennessee,$4.073,https://www.gasbuddy.com/usa/tn
ND,North Dakota,$4.081,https://www.gasbuddy.com/usa/nd
NC,North Carolina,$4.088,https://www.gasbuddy.com/usa/nc
IA,Iowa,$4.112,https://www.gasbuddy.com/usa/ia
MO,Missouri,$4.171,https://www.gasbuddy.com/usa/mo
NE,Nebraska,$4.195,https://www.gasbuddy.com/usa/ne
KY,Kentucky,$4.204,https://www.gasbuddy.com/usa/ky
SD,South Dakota,$4.210,https://www.gasbuddy.com/usa/sd
FL,Florida,$4.246,https://www.gasbuddy.com/usa/fl
MN,Minnesota,$4.269,https://www.gasbuddy.com/usa/mn
NM,New Mexico,$4.279,https://www.gasbuddy.com/usa/nm
DE,Delaware,$4.289,https://www.gasbuddy.com/usa/de
MD,Maryland,$4.322,https://www.gasbuddy.com/usa/md
WI,Wisconsin,$4.324,https://www.gasbuddy.com/usa/wi
VA,Virginia,$4.326,https://www.gasbuddy.com/usa/va
RI,Rhode Island,$4.410,https://www.gasbuddy.com/usa/ri
WV,West Virginia,$4.414,https://www.gasbuddy.com/usa/wv
NH,New Hampshire,$4.426,https://www.gasbuddy.com/usa/nh
MA,Massachusetts,$4.438,https://www.gasbuddy.com/usa/ma
PR,San Juan,$4.445,https://www.gasbuddy.com/usa/pr
ME,Maine,$4.464,https://www.gasbuddy.com/usa/me
NJ,New Jersey,$4.464,https://www.gasbuddy.com/usa/nj
WY,Wyoming,$4.467,https://www.gasbuddy.com/usa/wy
VT,Vermont,$4.513,https://www.gasbuddy.com/usa/vt
CO,Colorado,$4.537,https://www.gasbuddy.com/usa/co
NY,New York,$4.550,https://www.gasbuddy.com/usa/ny
MI,Michigan,$4.553,https://www.gasbuddy.com/usa/mi
OH,Ohio,$4.559,https://www.gasbuddy.com/usa/oh
MT,Montana,$4.563,https://www.gasbuddy.com/usa/mt
PA,Pennsylvania,$4.565,https://www.gasbuddy.com/usa/pa
CT,Connecticut,$4.572,https://www.gasbuddy.com/usa/ct
DC,Washington DC,$4.593,https://www.gasbuddy.com/usa/dc
UT,Utah,$4.609,https://www.gasbuddy.com/usa/ut
ID,Idaho,$4.636,https://www.gasbuddy.com/usa/id
AZ,Arizona,$4.735,https://www.gasbuddy.com/usa/az
IL,Illinois,$4.888,https://www.gasbuddy.com/usa/il
NV,Nevada,$5.224,https://www.gasbuddy.com/usa/nv
AK,Alaska,$5.240,https://www.gasbuddy.com/usa/ak
OR,Oregon,$5.265,https://www.gasbuddy.com/usa/or
HI,Hawaii,$5.630,https://www.gasbuddy.com/usa/hi
WA,Washington,$5.752,https://www.gasbuddy.com/usa/wa
CA,California,$6.085,https://www.gasbuddy.com/usa/ca
